name,url,types,abilities
glastrier,https://pokeapi.co/api/v2/pokemon/896/,ice,chilling-neigh
spectrier,https://pokeapi.co/api/v2/pokemon/897/,ghost,grim-neigh
calyrex,https://pokeapi.co/api/v2/pokemon/898/,"psychic, grass",unnerve
wyrdeer,https://pokeapi.co/api/v2/pokemon/899/,"normal, psychic","intimidate, frisk, sap-sipper"
kleavor,https://pokeapi.co/api/v2/pokemon/900/,"bug, rock","swarm, sheer-force, sharpness"
ursaluna,https://pokeapi.co/api/v2/pokemon/901/,"ground, normal","guts, bulletproof, unnerve"
basculegion-male,https://pokeapi.co/api/v2/pokemon/902/,"water, ghost","swift-swim, adaptability, mold-breaker"
sneasler,https://pokeapi.co/api/v2/pokemon/903/,"fighting, poison","pressure, unburden, poison-touch"
overqwil,https://pokeapi.co/api/v2/pokemon/904/,"dark, poison","poison-point, swift-swim, intimidate"
enamorus-incarnate,https://pokeapi.co/api/v2/pokemon/905/,"fairy, flying","cute-charm, contrary"
sprigatito,https://pokeapi.co/api/v2/pokemon/906/,grass,"overgrow, protean"
floragato,https://pokeapi.co/api/v2/pokemon/907/,grass,"overgrow, protean"
meowscarada,https://pokeapi.co/api/v2/pokemon/908/,"grass, dark","overgrow, protean"
fuecoco,https://pokeapi.co/api/v2/pokemon/909/,fire,"blaze, unaware"
crocalor,https://pokeapi.co/api/v2/pokemon/910/,fire,"blaze, unaware"
skeledirge,https://pokeapi.co/api/v2/pokemon/911/,"fire, ghost","blaze, unaware"
quaxly,https://pokeapi.co/api/v2/pokemon/912/,water,"torrent, moxie"
quaxwell,https://pokeapi.co/api/v2/pokemon/913/,water,"torrent, moxie"
quaquaval,https://pokeapi.co/api/v2/pokemon/914/,"water, fighting","torrent, moxie"
lechonk,https://pokeapi.co/api/v2/pokemon/915/,normal,"aroma-veil, gluttony, thick-fat"
oinkologne-male,https://pokeapi.co/api/v2/pokemon/916/,normal,"lingering-aroma, gluttony, thick-fat"
tarountula,https://pokeapi.co/api/v2/pokemon/917/,bug,"insomnia, stakeout"
spidops,https://pokeapi.co/api/v2/pokemon/918/,bug,"insomnia, stakeout"
nymble,https://pokeapi.co/api/v2/pokemon/919/,bug,"swarm, tinted-lens"
lokix,https://pokeapi.co/api/v2/pokemon/920/,"bug, dark","swarm, tinted-lens"
pawmi,https://pokeapi.co/api/v2/pokemon/921/,electric,"static, natural-cure, iron-fist"
pawmo,https://pokeapi.co/api/v2/pokemon/922/,"electric, fighting","volt-absorb, natural-cure, iron-fist"
pawmot,https://pokeapi.co/api/v2/pokemon/923/,"electric, fighting","volt-absorb, natural-cure, iron-fist"
tandemaus,https://pokeapi.co/api/v2/pokemon/924/,normal,"run-away, pickup, own-tempo"
maushold-family-of-four,https://pokeapi.co/api/v2/pokemon/925/,normal,"friend-guard, cheek-pouch, technician"
fidough,https://pokeapi.co/api/v2/pokemon/926/,fairy,"own-tempo, klutz"
dachsbun,https://pokeapi.co/api/v2/pokemon/927/,fairy,"well-baked-body, aroma-veil"
smoliv,https://pokeapi.co/api/v2/pokemon/928/,"grass, normal","early-bird, harvest"
dolliv,https://pokeapi.co/api/v2/pokemon/929/,"grass, normal","early-bird, harvest"
arboliva,https://pokeapi.co/api/v2/pokemon/930/,"grass, normal","seed-sower, harvest"
squawkabilly-green-plumage,https://pokeapi.co/api/v2/pokemon/931/,"normal, flying","intimidate, hustle, guts"
nacli,https://pokeapi.co/api/v2/pokemon/932/,rock,"purifying-salt, sturdy, clear-body"
naclstack,https://pokeapi.co/api/v2/pokemon/933/,rock,"purifying-salt, sturdy, clear-body"
garganacl,https://pokeapi.co/api/v2/pokemon/934/,rock,"purifying-salt, sturdy, clear-body"
charcadet,https://pokeapi.co/api/v2/pokemon/935/,fire,"flash-fire, flame-body"
armarouge,https://pokeapi.co/api/v2/pokemon/936/,"fire, psychic","flash-fire, weak-armor"
ceruledge,https://pokeapi.co/api/v2/pokemon/937/,"fire, ghost","flash-fire, weak-armor"
tadbulb,https://pokeapi.co/api/v2/pokemon/938/,electric,"own-tempo, static, damp"
bellibolt,https://pokeapi.co/api/v2/pokemon/939/,electric,"electromorphosis, static, damp"
wattrel,https://pokeapi.co/api/v2/pokemon/940/,"electric, flying","wind-power, volt-absorb, competitive"
kilowattrel,https://pokeapi.co/api/v2/pokemon/941/,"electric, flying","wind-power, volt-absorb, competitive"
maschiff,https://pokeapi.co/api/v2/pokemon/942/,dark,"intimidate, run-away, stakeout"
mabosstiff,https://pokeapi.co/api/v2/pokemon/943/,dark,"intimidate, guard-dog, stakeout"
shroodle,https://pokeapi.co/api/v2/pokemon/944/,"poison, normal","unburden, pickpocket, prankster"
grafaiai,https://pokeapi.co/api/v2/pokemon/945/,"poison, normal","unburden, poison-touch, prankster"
bramblin,https://pokeapi.co/api/v2/pokemon/946/,"grass, ghost","wind-rider, infiltrator"
brambleghast,https://pokeapi.co/api/v2/pokemon/947/,"grass, ghost","wind-rider, infiltrator"
toedscool,https://pokeapi.co/api/v2/pokemon/948/,"ground, grass","mycelium-might, mycelium-might"
toedscruel,https://pokeapi.co/api/v2/pokemon/949/,"ground, grass","mycelium-might, mycelium-might"
klawf,https://pokeapi.co/api/v2/pokemon/950/,rock,"anger-shell, shell-armor, regenerator"
capsakid,https://pokeapi.co/api/v2/pokemon/951/,grass,"chlorophyll, insomnia, klutz"
scovillain,https://pokeapi.co/api/v2/pokemon/952/,"grass, fire","chlorophyll, insomnia, moody"
rellor,https://pokeapi.co/api/v2/pokemon/953/,bug,"compound-eyes, shed-skin"
rabsca,https://pokeapi.co/api/v2/pokemon/954/,"bug, psychic","synchronize, telepathy"
flittle,https://pokeapi.co/api/v2/pokemon/955/,psychic,"anticipation, frisk, speed-boost"
espathra,https://pokeapi.co/api/v2/pokemon/956/,psychic,"opportunist, frisk, speed-boost"
tinkatink,https://pokeapi.co/api/v2/pokemon/957/,"fairy, steel","mold-breaker, own-tempo, pickpocket"
tinkatuff,https://pokeapi.co/api/v2/pokemon/958/,"fairy, steel","mold-breaker, own-tempo, pickpocket"
tinkaton,https://pokeapi.co/api/v2/pokemon/959/,"fairy, steel","mold-breaker, own-tempo, pickpocket"
wiglett,https://pokeapi.co/api/v2/pokemon/960/,water,"gooey, rattled, sand-veil"
wugtrio,https://pokeapi.co/api/v2/pokemon/961/,water,"gooey, rattled, sand-veil"
bombirdier,https://pokeapi.co/api/v2/pokemon/962/,"flying, dark","big-pecks, keen-eye, rocky-payload"
finizen,https://pokeapi.co/api/v2/pokemon/963/,water,"water-veil, water-veil"
palafin-zero,https://pokeapi.co/api/v2/pokemon/964/,water,"zero-to-hero, zero-to-hero"
varoom,https://pokeapi.co/api/v2/pokemon/965/,"steel, poison","overcoat, slow-start"
revavroom,https://pokeapi.co/api/v2/pokemon/966/,"steel, poison","overcoat, filter"
cyclizar,https://pokeapi.co/api/v2/pokemon/967/,"dragon, normal","shed-skin, regenerator"
orthworm,https://pokeapi.co/api/v2/pokemon/968/,steel,"earth-eater, sand-veil"
glimmet,https://pokeapi.co/api/v2/pokemon/969/,"rock, poison","toxic-debris, corrosion"
glimmora,https://pokeapi.co/api/v2/pokemon/970/,"rock, poison","toxic-debris, corrosion"
greavard,https://pokeapi.co/api/v2/pokemon/971/,ghost,"pickup, fluffy"
houndstone,https://pokeapi.co/api/v2/pokemon/972/,ghost,"sand-rush, fluffy"
flamigo,https://pokeapi.co/api/v2/pokemon/973/,"flying, fighting","scrappy, tangled-feet, costar"
cetoddle,https://pokeapi.co/api/v2/pokemon/974/,ice,"thick-fat, snow-cloak, sheer-force"
cetitan,https://pokeapi.co/api/v2/pokemon/975/,ice,"thick-fat, slush-rush, sheer-force"
veluza,https://pokeapi.co/api/v2/pokemon/976/,"water, psychic","mold-breaker, sharpness"
dondozo,https://pokeapi.co/api/v2/pokemon/977/,water,"unaware, oblivious, water-veil"
tatsugiri-curly,https://pokeapi.co/api/v2/pokemon/978/,"dragon, water","commander, storm-drain"
annihilape,https://pokeapi.co/api/v2/pokemon/979/,"fighting, ghost","vital-spirit, inner-focus, defiant"
clodsire,https://pokeapi.co/api/v2/pokemon/980/,"poison, ground","poison-point, water-absorb, unaware"
farigiraf,https://pokeapi.co/api/v2/pokemon/981/,"normal, psychic","cud-chew, armor-tail, sap-sipper"
dudunsparce-two-segment,https://pokeapi.co/api/v2/pokemon/982/,normal,"serene-grace, run-away, rattled"
kingambit,https://pokeapi.co/api/v2/pokemon/983/,"dark, steel","defiant, supreme-overlord, pressure"
great-tusk,https://pokeapi.co/api/v2/pokemon/984/,"ground, fighting","protosynthesis, protosynthesis"
scream-tail,https://pokeapi.co/api/v2/pokemon/985/,"fairy, psychic","protosynthesis, protosynthesis"
brute-bonnet,https://pokeapi.co/api/v2/pokemon/986/,"grass, dark","protosynthesis, protosynthesis"
flutter-mane,https://pokeapi.co/api/v2/pokemon/987/,"ghost, fairy","protosynthesis, protosynthesis"
slither-wing,https://pokeapi.co/api/v2/pokemon/988/,"bug, fighting","protosynthesis, protosynthesis"
sandy-shocks,https://pokeapi.co/api/v2/pokemon/989/,"electric, ground","protosynthesis, protosynthesis"
iron-treads,https://pokeapi.co/api/v2/pokemon/990/,"ground, steel","quark-drive, quark-drive"
iron-bundle,https://pokeapi.co/api/v2/pokemon/991/,"ice, water","quark-drive, quark-drive"
iron-hands,https://pokeapi.co/api/v2/pokemon/992/,"fighting, electric","quark-drive, quark-drive"
iron-jugulis,https://pokeapi.co/api/v2/pokemon/993/,"dark, flying","quark-drive, quark-drive"
iron-moth,https://pokeapi.co/api/v2/pokemon/994/,"fire, poison","quark-drive, quark-drive"
iron-thorns,https://pokeapi.co/api/v2/pokemon/995/,"rock, electric","quark-drive, quark-drive"
frigibax,https://pokeapi.co/api/v2/pokemon/996/,"dragon, ice","thermal-exchange, ice-body"
arctibax,https://pokeapi.co/api/v2/pokemon/997/,"dragon, ice","thermal-exchange, ice-body"
baxcalibur,https://pokeapi.co/api/v2/pokemon/998/,"dragon, ice","thermal-exchange, ice-body"
gimmighoul,https://pokeapi.co/api/v2/pokemon/999/,ghost,"rattled, rattled"
gholdengo,https://pokeapi.co/api/v2/pokemon/1000/,"steel, ghost","good-as-gold, good-as-gold"
wo-chien,https://pokeapi.co/api/v2/pokemon/1001/,"dark, grass","tablets-of-ruin, tablets-of-ruin"
chien-pao,https://pokeapi.co/api/v2/pokemon/1002/,"dark, ice","sword-of-ruin, sword-of-ruin"
ting-lu,https://pokeapi.co/api/v2/pokemon/1003/,"dark, ground","vessel-of-ruin, vessel-of-ruin"
chi-yu,https://pokeapi.co/api/v2/pokemon/1004/,"dark, fire","beads-of-ruin, beads-of-ruin"
roaring-moon,https://pokeapi.co/api/v2/pokemon/1005/,"dragon, dark","protosynthesis, protosynthesis"
iron-valiant,https://pokeapi.co/api/v2/pokemon/1006/,"fairy, fighting","quark-drive, quark-drive"
koraidon,https://pokeapi.co/api/v2/pokemon/1007/,"fighting, dragon","orichalcum-pulse, orichalcum-pulse"
miraidon,https://pokeapi.co/api/v2/pokemon/1008/,"electric, dragon","hadron-engine, hadron-engine"
walking-wake,https://pokeapi.co/api/v2/pokemon/1009/,"water, dragon","protosynthesis, protosynthesis"
iron-leaves,https://pokeapi.co/api/v2/pokemon/1010/,"grass, psychic","quark-drive, quark-drive"
dipplin,https://pokeapi.co/api/v2/pokemon/1011/,"grass, dragon","supersweet-syrup, gluttony, sticky-hold"
poltchageist,https://pokeapi.co/api/v2/pokemon/1012/,"grass, ghost","hospitality, heatproof"
sinistcha,https://pokeapi.co/api/v2/pokemon/1013/,"grass, ghost","hospitality, heatproof"
okidogi,https://pokeapi.co/api/v2/pokemon/1014/,"poison, fighting","toxic-chain, guard-dog"
munkidori,https://pokeapi.co/api/v2/pokemon/1015/,"poison, psychic","toxic-chain, frisk"
fezandipiti,https://pokeapi.co/api/v2/pokemon/1016/,"poison, fairy","toxic-chain, technician"
ogerpon,https://pokeapi.co/api/v2/pokemon/1017/,grass,defiant
archaludon,https://pokeapi.co/api/v2/pokemon/1018/,"steel, dragon","stamina, sturdy, stalwart"
hydrapple,https://pokeapi.co/api/v2/pokemon/1019/,"grass, dragon","supersweet-syrup, regenerator, sticky-hold"
gouging-fire,https://pokeapi.co/api/v2/pokemon/1020/,"fire, dragon",protosynthesis
raging-bolt,https://pokeapi.co/api/v2/pokemon/1021/,"electric, dragon",protosynthesis
iron-boulder,https://pokeapi.co/api/v2/pokemon/1022/,"rock, psychic",quark-drive
iron-crown,https://pokeapi.co/api/v2/pokemon/1023/,"steel, psychic",quark-drive
terapagos,https://pokeapi.co/api/v2/pokemon/1024/,normal,tera-shift
pecharunt,https://pokeapi.co/api/v2/pokemon/1025/,"poison, ghost",poison-puppeteer
deoxys-attack,https://pokeapi.co/api/v2/pokemon/10001/,psychic,pressure
deoxys-defense,https://pokeapi.co/api/v2/pokemon/10002/,psychic,pressure
deoxys-speed,https://pokeapi.co/api/v2/pokemon/10003/,psychic,pressure
wormadam-sandy,https://pokeapi.co/api/v2/pokemon/10004/,"bug, ground","anticipation, overcoat"
wormadam-trash,https://pokeapi.co/api/v2/pokemon/10005/,"bug, steel","anticipation, overcoat"
shaymin-sky,https://pokeapi.co/api/v2/pokemon/10006/,"grass, flying",serene-grace
giratina-origin,https://pokeapi.co/api/v2/pokemon/10007/,"ghost, dragon",levitate
rotom-heat,https://pokeapi.co/api/v2/pokemon/10008/,"electric, fire",levitate
rotom-wash,https://pokeapi.co/api/v2/pokemon/10009/,"electric, water",levitate
rotom-frost,https://pokeapi.co/api/v2/pokemon/10010/,"electric, ice",levitate
rotom-fan,https://pokeapi.co/api/v2/pokemon/10011/,"electric, flying",levitate
rotom-mow,https://pokeapi.co/api/v2/pokemon/10012/,"electric, grass",levitate
castform-sunny,https://pokeapi.co/api/v2/pokemon/10013/,fire,forecast
castform-rainy,https://pokeapi.co/api/v2/pokemon/10014/,water,forecast
castform-snowy,https://pokeapi.co/api/v2/pokemon/10015/,ice,forecast
basculin-blue-striped,https://pokeapi.co/api/v2/pokemon/10016/,water,"rock-head, adaptability, mold-breaker"
darmanitan-zen,https://pokeapi.co/api/v2/pokemon/10017/,"fire, psychic","sheer-force, zen-mode"
meloetta-pirouette,https://pokeapi.co/api/v2/pokemon/10018/,"normal, fighting",serene-grace
tornadus-therian,https://pokeapi.co/api/v2/pokemon/10019/,flying,regenerator
thundurus-therian,https://pokeapi.co/api/v2/pokemon/10020/,"electric, flying",volt-absorb
landorus-therian,https://pokeapi.co/api/v2/pokemon/10021/,"ground, flying",intimidate
kyurem-black,https://pokeapi.co/api/v2/pokemon/10022/,"dragon, ice",teravolt
kyurem-white,https://pokeapi.co/api/v2/pokemon/10023/,"dragon, ice",turboblaze
keldeo-resolute,https://pokeapi.co/api/v2/pokemon/10024/,"water, fighting",justified
meowstic-female,https://pokeapi.co/api/v2/pokemon/10025/,psychic,"keen-eye, infiltrator, competitive"
aegislash-blade,https://pokeapi.co/api/v2/pokemon/10026/,"steel, ghost",stance-change
pumpkaboo-small,https://pokeapi.co/api/v2/pokemon/10027/,"ghost, grass","pickup, frisk, insomnia"
pumpkaboo-large,https://pokeapi.co/api/v2/pokemon/10028/,"ghost, grass","pickup, frisk, insomnia"
pumpkaboo-super,https://pokeapi.co/api/v2/pokemon/10029/,"ghost, grass","pickup, frisk, insomnia"
gourgeist-small,https://pokeapi.co/api/v2/pokemon/10030/,"ghost, grass","pickup, frisk, insomnia"
gourgeist-large,https://pokeapi.co/api/v2/pokemon/10031/,"ghost, grass","pickup, frisk, insomnia"
gourgeist-super,https://pokeapi.co/api/v2/pokemon/10032/,"ghost, grass","pickup, frisk, insomnia"
venusaur-mega,https://pokeapi.co/api/v2/pokemon/10033/,"grass, poison",thick-fat
charizard-mega-x,https://pokeapi.co/api/v2/pokemon/10034/,"fire, dragon",tough-claws
charizard-mega-y,https://pokeapi.co/api/v2/pokemon/10035/,"fire, flying",drought
blastoise-mega,https://pokeapi.co/api/v2/pokemon/10036/,water,mega-launcher
alakazam-mega,https://pokeapi.co/api/v2/pokemon/10037/,psychic,trace
gengar-mega,https://pokeapi.co/api/v2/pokemon/10038/,"ghost, poison",shadow-tag
kangaskhan-mega,https://pokeapi.co/api/v2/pokemon/10039/,normal,parental-bond
pinsir-mega,https://pokeapi.co/api/v2/pokemon/10040/,"bug, flying",aerilate
gyarados-mega,https://pokeapi.co/api/v2/pokemon/10041/,"water, dark",mold-breaker
aerodactyl-mega,https://pokeapi.co/api/v2/pokemon/10042/,"rock, flying",tough-claws
mewtwo-mega-x,https://pokeapi.co/api/v2/pokemon/10043/,"psychic, fighting",steadfast
mewtwo-mega-y,https://pokeapi.co/api/v2/pokemon/10044/,psychic,insomnia
ampharos-mega,https://pokeapi.co/api/v2/pokemon/10045/,"electric, dragon",mold-breaker
scizor-mega,https://pokeapi.co/api/v2/pokemon/10046/,"bug, steel",technician
heracross-mega,https://pokeapi.co/api/v2/pokemon/10047/,"bug, fighting",skill-link
houndoom-mega,https://pokeapi.co/api/v2/pokemon/10048/,"dark, fire",solar-power
tyranitar-mega,https://pokeapi.co/api/v2/pokemon/10049/,"rock, dark",sand-stream
blaziken-mega,https://pokeapi.co/api/v2/pokemon/10050/,"fire, fighting",speed-boost
gardevoir-mega,https://pokeapi.co/api/v2/pokemon/10051/,"psychic, fairy",pixilate
mawile-mega,https://pokeapi.co/api/v2/pokemon/10052/,"steel, fairy",huge-power
aggron-mega,https://pokeapi.co/api/v2/pokemon/10053/,steel,filter
medicham-mega,https://pokeapi.co/api/v2/pokemon/10054/,"fighting, psychic",pure-power
manectric-mega,https://pokeapi.co/api/v2/pokemon/10055/,electric,intimidate
banette-mega,https://pokeapi.co/api/v2/pokemon/10056/,ghost,prankster
absol-mega,https://pokeapi.co/api/v2/pokemon/10057/,dark,magic-bounce
garchomp-mega,https://pokeapi.co/api/v2/pokemon/10058/,"dragon, ground",sand-force
lucario-mega,https://pokeapi.co/api/v2/pokemon/10059/,"fighting, steel",adaptability
abomasnow-mega,https://pokeapi.co/api/v2/pokemon/10060/,"grass, ice",snow-warning
floette-eternal,https://pokeapi.co/api/v2/pokemon/10061/,fairy,"flower-veil, symbiosis"
latias-mega,https://pokeapi.co/api/v2/pokemon/10062/,"dragon, psychic",levitate
latios-mega,https://pokeapi.co/api/v2/pokemon/10063/,"dragon, psychic",levitate
swampert-mega,https://pokeapi.co/api/v2/pokemon/10064/,"water, ground",swift-swim
sceptile-mega,https://pokeapi.co/api/v2/pokemon/10065/,"grass, dragon",lightning-rod
sableye-mega,https://pokeapi.co/api/v2/pokemon/10066/,"dark, ghost",magic-bounce
altaria-mega,https://pokeapi.co/api/v2/pokemon/10067/,"dragon, fairy",pixilate
gallade-mega,https://pokeapi.co/api/v2/pokemon/10068/,"psychic, fighting",inner-focus
audino-mega,https://pokeapi.co/api/v2/pokemon/10069/,"normal, fairy",healer
sharpedo-mega,https://pokeapi.co/api/v2/pokemon/10070/,"water, dark",strong-jaw
slowbro-mega,https://pokeapi.co/api/v2/pokemon/10071/,"water, psychic",shell-armor
steelix-mega,https://pokeapi.co/api/v2/pokemon/10072/,"steel, ground",sand-force
pidgeot-mega,https://pokeapi.co/api/v2/pokemon/10073/,"normal, flying",no-guard
glalie-mega,https://pokeapi.co/api/v2/pokemon/10074/,ice,refrigerate
diancie-mega,https://pokeapi.co/api/v2/pokemon/10075/,"rock, fairy",magic-bounce
metagross-mega,https://pokeapi.co/api/v2/pokemon/10076/,"steel, psychic",tough-claws
kyogre-primal,https://pokeapi.co/api/v2/pokemon/10077/,water,primordial-sea
groudon-primal,https://pokeapi.co/api/v2/pokemon/10078/,"ground, fire",desolate-land
rayquaza-mega,https://pokeapi.co/api/v2/pokemon/10079/,"dragon, flying",delta-stream
pikachu-rock-star,https://pokeapi.co/api/v2/pokemon/10080/,electric,"static, lightning-rod"
pikachu-belle,https://pokeapi.co/api/v2/pokemon/10081/,electric,"static, lightning-rod"
pikachu-pop-star,https://pokeapi.co/api/v2/pokemon/10082/,electric,"static, lightning-rod"
pikachu-phd,https://pokeapi.co/api/v2/pokemon/10083/,electric,"static, lightning-rod"
pikachu-libre,https://pokeapi.co/api/v2/pokemon/10084/,electric,"static, lightning-rod"
pikachu-cosplay,https://pokeapi.co/api/v2/pokemon/10085/,electric,"static, lightning-rod"
hoopa-unbound,https://pokeapi.co/api/v2/pokemon/10086/,"psychic, dark",magician
camerupt-mega,https://pokeapi.co/api/v2/pokemon/10087/,"fire, ground",sheer-force
lopunny-mega,https://pokeapi.co/api/v2/pokemon/10088/,"normal, fighting",scrappy
salamence-mega,https://pokeapi.co/api/v2/pokemon/10089/,"dragon, flying",aerilate
beedrill-mega,https://pokeapi.co/api/v2/pokemon/10090/,"bug, poison",adaptability
rattata-alola,https://pokeapi.co/api/v2/pokemon/10091/,"dark, normal","gluttony, hustle, thick-fat"
raticate-alola,https://pokeapi.co/api/v2/pokemon/10092/,"dark, normal","gluttony, hustle, thick-fat"
raticate-totem-alola,https://pokeapi.co/api/v2/pokemon/10093/,"dark, normal","gluttony, hustle, thick-fat"
pikachu-original-cap,https://pokeapi.co/api/v2/pokemon/10094/,electric,"static, lightning-rod"
pikachu-hoenn-cap,https://pokeapi.co/api/v2/pokemon/10095/,electric,"static, lightning-rod"
pikachu-sinnoh-cap,https://pokeapi.co/api/v2/pokemon/10096/,electric,"static, lightning-rod"
pikachu-unova-cap,https://pokeapi.co/api/v2/pokemon/10097/,electric,"static, lightning-rod"
pikachu-kalos-cap,https://pokeapi.co/api/v2/pokemon/10098/,electric,"static, lightning-rod"
pikachu-alola-cap,https://pokeapi.co/api/v2/pokemon/10099/,electric,"static, lightning-rod"
raichu-alola,https://pokeapi.co/api/v2/pokemon/10100/,"electric, psychic",surge-surfer
sandshrew-alola,https://pokeapi.co/api/v2/pokemon/10101/,"ice, steel","snow-cloak, slush-rush"
sandslash-alola,https://pokeapi.co/api/v2/pokemon/10102/,"ice, steel","snow-cloak, slush-rush"
vulpix-alola,https://pokeapi.co/api/v2/pokemon/10103/,ice,"snow-cloak, snow-warning"
ninetales-alola,https://pokeapi.co/api/v2/pokemon/10104/,"ice, fairy","snow-cloak, snow-warning"
diglett-alola,https://pokeapi.co/api/v2/pokemon/10105/,"ground, steel","sand-veil, tangling-hair, sand-force"
dugtrio-alola,https://pokeapi.co/api/v2/pokemon/10106/,"ground, steel","sand-veil, tangling-hair, sand-force"
meowth-alola,https://pokeapi.co/api/v2/pokemon/10107/,dark,"pickup, technician, rattled"
persian-alola,https://pokeapi.co/api/v2/pokemon/10108/,dark,"fur-coat, technician, rattled"
geodude-alola,https://pokeapi.co/api/v2/pokemon/10109/,"rock, electric","magnet-pull, sturdy, galvanize"
graveler-alola,https://pokeapi.co/api/v2/pokemon/10110/,"rock, electric","magnet-pull, sturdy, galvanize"
golem-alola,https://pokeapi.co/api/v2/pokemon/10111/,"rock, electric","magnet-pull, sturdy, galvanize"
grimer-alola,https://pokeapi.co/api/v2/pokemon/10112/,"poison, dark","poison-touch, gluttony, power-of-alchemy"
muk-alola,https://pokeapi.co/api/v2/pokemon/10113/,"poison, dark","poison-touch, gluttony, power-of-alchemy"
exeggutor-alola,https://pokeapi.co/api/v2/pokemon/10114/,"grass, dragon","frisk, harvest"
marowak-alola,https://pokeapi.co/api/v2/pokemon/10115/,"fire, ghost","cursed-body, lightning-rod, rock-head"
greninja-battle-bond,https://pokeapi.co/api/v2/pokemon/10116/,"water, dark",battle-bond
greninja-ash,https://pokeapi.co/api/v2/pokemon/10117/,"water, dark",battle-bond
zygarde-10-power-construct,https://pokeapi.co/api/v2/pokemon/10118/,"dragon, ground",power-construct
zygarde-50-power-construct,https://pokeapi.co/api/v2/pokemon/10119/,"dragon, ground",power-construct
zygarde-complete,https://pokeapi.co/api/v2/pokemon/10120/,"dragon, ground",power-construct
gumshoos-totem,https://pokeapi.co/api/v2/pokemon/10121/,normal,"stakeout, strong-jaw, adaptability"
vikavolt-totem,https://pokeapi.co/api/v2/pokemon/10122/,"bug, electric",levitate
oricorio-pom-pom,https://pokeapi.co/api/v2/pokemon/10123/,"electric, flying",dancer
oricorio-pau,https://pokeapi.co/api/v2/pokemon/10124/,"psychic, flying",dancer
oricorio-sensu,https://pokeapi.co/api/v2/pokemon/10125/,"ghost, flying",dancer
lycanroc-midnight,https://pokeapi.co/api/v2/pokemon/10126/,rock,"keen-eye, vital-spirit, no-guard"
wishiwashi-school,https://pokeapi.co/api/v2/pokemon/10127/,water,schooling
lurantis-totem,https://pokeapi.co/api/v2/pokemon/10128/,grass,"leaf-guard, contrary"
salazzle-totem,https://pokeapi.co/api/v2/pokemon/10129/,"poison, fire","corrosion, oblivious"
minior-orange-meteor,https://pokeapi.co/api/v2/pokemon/10130/,"rock, flying",shields-down
minior-yellow-meteor,https://pokeapi.co/api/v2/pokemon/10131/,"rock, flying",shields-down
minior-green-meteor,https://pokeapi.co/api/v2/pokemon/10132/,"rock, flying",shields-down
minior-blue-meteor,https://pokeapi.co/api/v2/pokemon/10133/,"rock, flying",shields-down
minior-indigo-meteor,https://pokeapi.co/api/v2/pokemon/10134/,"rock, flying",shields-down
minior-violet-meteor,https://pokeapi.co/api/v2/pokemon/10135/,"rock, flying",shields-down
minior-red,https://pokeapi.co/api/v2/pokemon/10136/,"rock, flying",shields-down
minior-orange,https://pokeapi.co/api/v2/pokemon/10137/,"rock, flying",shields-down
minior-yellow,https://pokeapi.co/api/v2/pokemon/10138/,"rock, flying",shields-down
minior-green,https://pokeapi.co/api/v2/pokemon/10139/,"rock, flying",shields-down
minior-blue,https://pokeapi.co/api/v2/pokemon/10140/,"rock, flying",shields-down
minior-indigo,https://pokeapi.co/api/v2/pokemon/10141/,"rock, flying",shields-down
minior-violet,https://pokeapi.co/api/v2/pokemon/10142/,"rock, flying",shields-down
mimikyu-busted,https://pokeapi.co/api/v2/pokemon/10143/,"ghost, fairy",disguise
mimikyu-totem-disguised,https://pokeapi.co/api/v2/pokemon/10144/,"ghost, fairy",disguise
mimikyu-totem-busted,https://pokeapi.co/api/v2/pokemon/10145/,"ghost, fairy",disguise
kommo-o-totem,https://pokeapi.co/api/v2/pokemon/10146/,"dragon, fighting","bulletproof, soundproof, overcoat"
magearna-original,https://pokeapi.co/api/v2/pokemon/10147/,"steel, fairy",soul-heart
pikachu-partner-cap,https://pokeapi.co/api/v2/pokemon/10148/,electric,"static, lightning-rod"
marowak-totem,https://pokeapi.co/api/v2/pokemon/10149/,"fire, ghost","cursed-body, lightning-rod, rock-head"
ribombee-totem,https://pokeapi.co/api/v2/pokemon/10150/,"bug, fairy","honey-gather, shield-dust, sweet-veil"
rockruff-own-tempo,https://pokeapi.co/api/v2/pokemon/10151/,rock,own-tempo
lycanroc-dusk,https://pokeapi.co/api/v2/pokemon/10152/,rock,tough-claws
araquanid-totem,https://pokeapi.co/api/v2/pokemon/10153/,"water, bug","water-bubble, water-absorb"
togedemaru-totem,https://pokeapi.co/api/v2/pokemon/10154/,"electric, steel","iron-barbs, lightning-rod, sturdy"
necrozma-dusk,https://pokeapi.co/api/v2/pokemon/10155/,"psychic, steel",prism-armor
necrozma-dawn,https://pokeapi.co/api/v2/pokemon/10156/,"psychic, ghost",prism-armor
necrozma-ultra,https://pokeapi.co/api/v2/pokemon/10157/,"psychic, dragon",neuroforce
pikachu-starter,https://pokeapi.co/api/v2/pokemon/10158/,electric,"static, lightning-rod"
eevee-starter,https://pokeapi.co/api/v2/pokemon/10159/,normal,"run-away, adaptability, anticipation"
pikachu-world-cap,https://pokeapi.co/api/v2/pokemon/10160/,electric,"static, lightning-rod"
meowth-galar,https://pokeapi.co/api/v2/pokemon/10161/,steel,"pickup, tough-claws, unnerve"
